"target","source","weight","mor"
"Fmr1","EGFR",1.43011597064014,-1
"Fosl1","EGFR",7.64782979533842,1
"Foxn3","EGFR",1.67954301259901,-1
"Foxo3","EGFR",1.8729719304942,-1
"Foxo6","EGFR",2.92000307042753,-1
"Fpgt","EGFR",1.99554335617441,-1
"Frat1","EGFR",1.08650928477716,-1
"Fut9","EGFR",0.710878367922919,-1
"Fxyd3","EGFR",2.58817996619829,-1
"Fxyd4","EGFR",0.976501856913716,1
"Gabarapl1","EGFR",2.95964345352502,-1
"Gabpa","EGFR",0.976544358547979,-1
"Gal","EGFR",2.16277575187849,1
"Gale","EGFR",1.12704907732839,1
"Gatad1","EGFR",1.07860916018131,-1
"Gem","EGFR",4.90481206782537,1
"Gjb3","EGFR",1.30850189441313,1
"Gnb1l","EGFR",0.679334914103752,1
"Gnpat","EGFR",1.05555636862295,-1
"Gns","EGFR",1.32474803419229,-1
"Golgb1","EGFR",1.42086749778648,-1
"Golph3l","EGFR",2.7415248706061,-1
"Gpr75","EGFR",1.03703951529263,1
"Gprin1","EGFR",1.26996362871139,1
"Gpx4","EGFR",1.6304056638007,-1
"Gpx8","EGFR",3.09680818827857,-1
"Gramd1c","EGFR",2.79709199268972,-1
"Grhl2","EGFR",1.41205081615092,-1
"Grpel1","EGFR",1.97361276048162,1
"Gtpbp4","EGFR",2.5979399303562,1
"Hace1","EGFR",2.48946187528862,-1
"Hadhb","EGFR",1.64314292938907,-1
"Hars","EGFR",1.3669891207597,1
"Has3","EGFR",2.92373776511949,1
"Hbegf","EGFR",2.78717727343501,1
"Hbp1","EGFR",2.08649302003637,-1
"Heca","EGFR",1.356616048726,-1
"Hmox2","EGFR",1.71963797256777,1
"Hnrnpab","EGFR",3.11849444078996,1
"Hoxc6","EGFR",2.42699297906554,-1
"Hsdl1","EGFR",1.6655512061142,-1
"Hsdl2","EGFR",1.11510732234475,-1
"Idi2","EGFR",1.12795498906275,1
"Ier2","EGFR",4.08664228744512,1
"Ier5","EGFR",3.67213260178644,1
"Ift20","EGFR",1.75913582533434,-1
"Ift46","EGFR",1.09274778370532,-1
"Ift74","EGFR",1.67376065446735,-1
"Ift80","EGFR",2.01172497620592,-1
"Ik","EGFR",1.05874957677923,-1
"Il1rl1","EGFR",1.42243235330522,1
"Ing4","EGFR",1.91662871648965,-1
"Itga2","EGFR",4.50570867353904,1
"Itga6","EGFR",2.35800841910832,1
"Itpka","EGFR",1.17786571152975,1
"Jmjd4","EGFR",0.871136825972899,1
"Jrkl","EGFR",0.999424572438277,-1
"Kansl1l","EGFR",1.25096307551202,-1
"Kat6b","EGFR",1.22497172924193,-1
"Kcnf1","EGFR",1.57587573013671,1
"Kdm3b","EGFR",1.35865146252981,-1
"Keap1","EGFR",1.23260413725381,-1
"Kif13a","EGFR",1.31505683216066,-1
"Kif16b","EGFR",1.36378800972249,-1
"Klf10","EGFR",3.97733235898111,1
"Klf2","EGFR",1.74139184877378,1
"Klhdc2","EGFR",3.59392965455908,-1
"Klhl24","EGFR",3.62900281235616,-1
"Lamc2","EGFR",3.92011572340227,1
"Lamp2","EGFR",1.6881042800953,-1
"Lamtor3","EGFR",1.38747379349488,-1
"Larp7","EGFR",0.91707745578243,-1
"Ldah","EGFR",1.20720795433857,-1
"Lipg","EGFR",3.61106578296836,1
"Lmbrd1","EGFR",1.3230440014046,-1
"Lmx1b","EGFR",0.658042195852961,1
"Lrp8","EGFR",3.65779892062933,1
"Lrrc59","EGFR",1.67687132503143,1
"Lrrc8e","EGFR",0.947703934099901,1
"Lyar","EGFR",5.08514178510199,1
"Lypd5","EGFR",1.29243952668249,1
"Lyrm9","EGFR",1.31380253617271,-1
"Lztfl1","EGFR",1.87387692925296,-1
"Maf1","EGFR",1.67299884336187,-1
"Maff","EGFR",4.66731232303577,1
"Mall","EGFR",3.13931076382427,1
"Map3k14","EGFR",1.98450624111606,1
"Map7d3","EGFR",0.812680102075851,1
"Mapre1","EGFR",1.3240147602162,1
"Mat2b","EGFR",1.19291966681475,-1
"Mbtps1","EGFR",1.40660137547869,-1
"Mccc1","EGFR",2.17032352979398,-1
"Mdfi","EGFR",1.16010907259944,1
"Med20","EGFR",0.864176808165761,-1
"Med28","EGFR",0.87407614366196,-1
"Mettl14","EGFR",1.39389243146376,-1
"Mettl7b","EGFR",3.0964882692604,1
"Mgmt","EGFR",1.06293046114931,-1
"Mical2","EGFR",1.79615729975727,1
"Micu1","EGFR",1.16062744227272,-1
"Mid1","EGFR",1.72747377069072,-1
"Mkrn1","EGFR",1.80341360196473,-1
"Mmp1a","EGFR",3.82437657067686,1
"Mmp1b","EGFR",3.82437657067686,1
"Mphosph8","EGFR",1.13548310989016,-1
"Mpp5","EGFR",1.55990447230817,-1
"Mrps14","EGFR",1.29715246155447,-1
"Mta3","EGFR",1.43969347960709,-1
"Mterf4","EGFR",0.934785621674034,-1
"Mtfp1","EGFR",2.78103445769971,1
"Mtus1","EGFR",1.93653538139679,-1
"Myh3","EGFR",0.911586161545913,1
"Myo1a","EGFR",0.994778119514043,1
"N4bp2l2","EGFR",1.59401464603044,-1
"Naa15","EGFR",2.10026221634037,1
"Nab2","EGFR",1.75469001609759,1
"Nbr1","EGFR",1.99720336416486,-1
"Nck1","EGFR",1.12292098439196,-1
"Ncoa2","EGFR",1.26202282917181,-1
"Nf2","EGFR",1.06048734738675,1
"Nip7","EGFR",3.00936271664867,1
"Nmrk1","EGFR",1.60297053272896,-1
"Nnt","EGFR",1.50642252375561,-1
"Npnt","EGFR",1.87135596634344,-1
"Nr1d2","EGFR",3.08327244867749,-1
"Nupr1","EGFR",4.32227199696172,-1
"Oard1","EGFR",1.73886702901442,-1
"Odc1","EGFR",4.67855082896383,1
"Oma1","EGFR",2.78523034754402,-1
"Osbpl9","EGFR",1.6659830631508,-1
"Oscp1","EGFR",1.99210819670351,-1
"Ovol2","EGFR",0.993232590125722,-1
"Paip2b","EGFR",1.42612256654818,-1
"Pan2","EGFR",1.6694261119397,-1
"Papolg","EGFR",1.11816987192496,-1
"Papss1","EGFR",1.38658595041916,-1
"Pbx1","EGFR",2.54321881935267,-1
"Pcdha2","EGFR",0.796961951736811,1
"Pcmtd1","EGFR",1.94641945490506,-1
"Pcmtd2","EGFR",2.19537544632596,-1
"Pcyox1","EGFR",2.27077931096132,-1
"Peg12","EGFR",1.08650928477716,-1
"Pex1","EGFR",1.66166240906158,-1
"Pex11a","EGFR",1.47003446224743,-1
"Pfdn2","EGFR",2.21038590432097,1
"Phkb","EGFR",1.23076729429836,-1
"Phlda1","EGFR",6.61962612874247,1
"Phlda2","EGFR",3.50513834140141,1
"Pign","EGFR",1.30712107685337,-1
"Pigp","EGFR",1.55081668325643,-1
"Pik3ip1","EGFR",1.95463117922193,-1
"Pin4","EGFR",0.909588221387686,-1
"Plaur","EGFR",3.47099423935445,1
"Plek2","EGFR",3.43925696360287,1
"Pmpcb","EGFR",0.860494935727124,-1
"Pnisr","EGFR",1.59538804318438,-1
"Pnp","EGFR",2.32180997082298,1
"Pnp2","EGFR",2.32180997082298,1
"Pnpla6","EGFR",1.44247768849221,-1
"Pot1a","EGFR",0.916650429201279,-1
"Pot1b","EGFR",0.916650429201279,-1
"Pou2f3","EGFR",0.783079097251525,-1
"Ppfibp2","EGFR",1.1866062962847,-1
"Ppif","EGFR",2.85303024456213,1
"Ppox","EGFR",0.841473485499322,-1
"Pprc1","EGFR",2.38726999693518,1
"Ppwd1","EGFR",1.15571550317739,-1
"Prdx5","EGFR",2.08144384648017,-1
"Prmt2","EGFR",0.938770189382623,-1
"Prrg2","EGFR",0.931554531920835,-1
"Prss16","EGFR",1.38769542910465,-1
"Prss55","EGFR",0.798952612006638,1
"Pthlh","EGFR",3.6139766530131,1
"Ptrh2","EGFR",1.60915844577651,1
"Ptrhd1","EGFR",1.7298466014322,-1
"Pum1","EGFR",1.29354380612151,-1
"Pus10","EGFR",1.98218530552305,-1
"Pwp2","EGFR",1.17248838378621,1
"Qrich2","EGFR",1.2178424836321,1
"Qsox2","EGFR",1.84153078807548,1
"Rab11fip4","EGFR",1.05279481093966,-1
"Rab33b","EGFR",1.78364281596369,-1
"Rab5b","EGFR",1.77231186374514,-1
"Rabgap1","EGFR",1.26940025889934,-1
"Ralbp1","EGFR",0.927547149589328,-1
"Rb1cc1","EGFR",1.88831800067289,-1
"Rbl2","EGFR",1.35256880764794,-1
"Rbm48","EGFR",1.05377423830237,-1
"Rbm7","EGFR",1.13057760062544,-1
"Rcor3","EGFR",1.67077239348084,-1
"Relt","EGFR",2.29165301407767,1
"Rhov","EGFR",2.31341064774976,-1
"Rnf146","EGFR",2.17082116400212,-1
"Rnf20","EGFR",2.24424498773575,-1
"Rnf38","EGFR",1.44376486624062,-1
"Rrp1","EGFR",1.06710454034679,1
"Rtn3","EGFR",1.48930459299293,-1
"Rwdd2a","EGFR",1.32421589219024,-1
"S100a16","EGFR",3.98355453012771,1
"S100pbp","EGFR",1.29173142486885,-1
"Sap18","EGFR",0.543691361395629,-1
"Sap18b","EGFR",0.543691361395629,-1
"Sat2","EGFR",2.55017718028993,-1
"Saysd1","EGFR",0.609714916785267,-1
"Scpep1","EGFR",1.58323143855314,-1
"Scrn3","EGFR",0.959907016003308,-1
"Scyl3","EGFR",1.39850635288215,-1
"Sec14l2","EGFR",1.38341251854441,1
"Sec14l3","EGFR",0.533104402867101,1
"Selenbp1","EGFR",1.4473344442048,-1
"Selenbp2","EGFR",1.4473344442048,-1
"Senp7","EGFR",2.11034378289699,-1
"Sfn","EGFR",2.09494822553534,1
"Sgsm3","EGFR",0.899115203465622,-1
"Sh2d5","EGFR",2.43213297611947,1
"Slc15a2","EGFR",1.22675463208148,-1
"Slc16a4","EGFR",3.14613152240497,-1
"Slc20a1","EGFR",5.14750431203341,1
"Slc25a19","EGFR",3.00826192088399,1
"Slc29a2","EGFR",0.748899388960415,1
"Slc35a1","EGFR",1.83218930814673,-1
"Slc35a5","EGFR",1.99800775916483,-1
"Slc35b3","EGFR",1.74546471649561,-1
"Slc45a3","EGFR",1.9024389018056,1
"Slco4a1","EGFR",2.59539297484522,1
"Smarcal1","EGFR",1.05308957653785,-1
"Smpdl3a","EGFR",1.87221502541404,-1
"Smtn","EGFR",1.86252006370019,1
"Snrpb","EGFR",1.93041790648578,1
"Snx1","EGFR",0.926952801844203,-1
"Snx2","EGFR",1.18031608966079,-1
"Snx27","EGFR",0.954402601337941,-1
"Soat2","EGFR",0.773723037990798,1
"Sox14","EGFR",0.721246075758447,1
"Spata2l","EGFR",1.75649766839173,1
"Spg11","EGFR",1.05133386384466,-1
"Spocd1","EGFR",4.29568940121941,1
"Spred1","EGFR",4.18258288462161,1
"Spred2","EGFR",1.97406825372329,1
"Spry2","EGFR",5.36878642427053,1
"Spry4","EGFR",6.42624043924384,1
"Spsb2","EGFR",2.86940360789786,-1
"Srm","EGFR",2.70045738293186,1
"Srp14","EGFR",1.17348381330729,-1
"St13","EGFR",1.34982299413729,-1
"St3gal1","EGFR",2.18978217747148,1
"Stag3","EGFR",0.657568142264598,1
"Stard13","EGFR",1.42379429004365,-1
"Stmn3","EGFR",1.26388953275714,1
"Stox2","EGFR",1.43863474584603,-1
"Stx19","EGFR",1.57552754818057,-1
"Stx1a","EGFR",1.69688783207693,1
"Stx7","EGFR",1.43534919097639,-1
"Stx8","EGFR",0.800392513166531,-1
"Suds3","EGFR",2.19531961765194,-1
"Surf2","EGFR",1.2992470534542,1
"Syf2","EGFR",1.40763575246807,-1
"Tab2","EGFR",0.988434146752529,-1
"Tagln3","EGFR",1.41536614235492,1
"Tbc1d17","EGFR",1.26687721859745,-1
"Tbc1d8b","EGFR",1.32736290158173,-1
"Tbc1d9","EGFR",1.54015242428512,-1
"Tbl1xr1","EGFR",1.27977880575319,-1
"Tcof1","EGFR",1.57469930875669,1
"Tdpoz1","EGFR",0.251374511235058,-1
"Tdpoz2","EGFR",0.251374511235058,-1
"Tdpoz3","EGFR",0.251374511235058,-1
"Tdpoz4","EGFR",0.251374511235058,-1
"Tdpoz5","EGFR",0.251374511235058,-1
"Tdrd1","EGFR",0.926148308274677,-1
"Tfap2d","EGFR",0.917639157935064,1
"Thsd4","EGFR",0.99236797196021,1
"Tia1","EGFR",1.4265668587272,-1
"Tmem135","EGFR",1.14700779747947,-1
"Tmem139","EGFR",3.10396736697226,-1
"Tmem167b","EGFR",1.92538782271343,-1
"Tmem19","EGFR",1.29728241703681,-1
"Tmem200a","EGFR",4.06969327465056,1
"Tmem219","EGFR",1.65653493369297,-1
"Tmem230","EGFR",1.37232812810524,-1
"Tmem242","EGFR",0.635332770134834,-1
"Tmem254a","EGFR",0.384621329441544,-1
"Tmem254b","EGFR",0.384621329441544,-1
"Tmem254c","EGFR",0.384621329441544,-1
"Tmem259","EGFR",0.720374406923187,1
"Tmem260","EGFR",1.75110421158779,-1
"Tmem263","EGFR",2.29254334377466,-1
"Tmem28","EGFR",0.837155891845222,1
"Tmem59","EGFR",1.8640664265804,-1
"Tnfrsf12a","EGFR",4.46934054607673,1
"Tnks","EGFR",0.735888463779119,-1
"Tomm34","EGFR",1.80597879298749,1
"Top1","EGFR",2.82601632007095,1
"Trh","EGFR",0.771964661380765,1
"Trib1","EGFR",3.91779438327681,1
"Trim23","EGFR",1.69658182159265,-1
"Trim45","EGFR",1.01470121275228,-1
"Trim52","EGFR",2.01216033190721,-1
"Trmt1l","EGFR",2.04759961991846,-1
"Trmt6","EGFR",3.31278858657557,1
"Tsc1","EGFR",1.48399057274139,-1
"Tspo2","EGFR",0.667892066816539,1
"Ttc33","EGFR",1.38440898157233,-1
"Tuba1b","EGFR",2.62776140797758,1
"Tubb2a","EGFR",3.72866205605585,1
"Tubb3","EGFR",3.24976417820238,1
"Tubb4b","EGFR",4.08451020763625,1
"Tubb6","EGFR",3.1450664481421,1
"Tubg1","EGFR",2.75024051120333,1
"Tut1","EGFR",1.09915893128366,1
"Ube4b","EGFR",1.41088897105845,-1
"Ubr2","EGFR",0.914040848544756,-1
"Ubxn7","EGFR",1.76881611402005,-1
"Ufl1","EGFR",1.03497705651694,-1
"Upp1","EGFR",3.72870929686619,1
"Usp21","EGFR",1.08676862471152,-1
"Usp25","EGFR",1.14173698541002,-1
"Usp30","EGFR",2.28718593076092,-1
"Usp36","EGFR",1.59254306774406,1
"Usp48","EGFR",0.987519609373232,-1
"Vav3","EGFR",3.38648503621611,-1
"Vcl","EGFR",1.2142180538008,1
"Vps13c","EGFR",1.18470056529551,-1
"Vtcn1","EGFR",3.78295903617624,-1
"Wdr19","EGFR",1.49378942406405,-1
"Wdr48","EGFR",1.14210973188794,-1
"Wfdc8","EGFR",0.643885811528712,1
"Xdh","EGFR",1.89581209378246,1
"Xrcc3","EGFR",1.48795707507058,1
"Ypel1","EGFR",1.65264653124309,-1
"Ypel5","EGFR",3.21048358733246,-1
"Yrdc","EGFR",2.93469489053859,1
"Zbtb20","EGFR",1.62655722417209,-1
"Zbtb3","EGFR",1.41817297699195,-1
"Zbtb44","EGFR",1.78095048123958,-1
"Zbtb5","EGFR",1.42520757403092,-1
"Zfp11","EGFR",1.08083384932497,-1
"Zfp2","EGFR",1.11897580998605,-1
"Zfp30","EGFR",1.1186520733631,-1
"Zfp362","EGFR",1.01181006597835,-1
"Zfp451","EGFR",1.05600688074436,-1
"Zfp46","EGFR",2.68487239603053,-1
"Zfp593","EGFR",1.86396997899546,1
"Zfp606","EGFR",0.99577279581661,-1
"Zfyve1","EGFR",3.1370935830736,-1
"Zfyve26","EGFR",1.76479807550434,-1
"Zkscan1","EGFR",1.77523250687097,-1
"Zkscan3","EGFR",0.784355009030937,-1
"Zkscan4","EGFR",0.784355009030937,-1
"Znhit3","EGFR",1.29726914477624,-1
"Zpr1","EGFR",1.53636176908646,1
"Zscan26","EGFR",1.41561120367256,-1
"Zyx","EGFR",2.51388974094332,1
"2010300C02Rik","Estrogen",1.39963751242,-1
"6430548M08Rik","Estrogen",3.62315496931,-1
"Abat","Estrogen",4.28819003588,1
"Abca1","Estrogen",2.9316612748,-1
"Abcc5","Estrogen",4.8549878295,-1
"Abce1","Estrogen",4.20517094618,1
"Abcg1","Estrogen",3.65695571168,-1
"Abhd2","Estrogen",4.56156743368,1
"Acaa2","Estrogen",2.22773528482,-1
"Ache","Estrogen",1.80047928666,-1
"Acot8","Estrogen",1.5455468121,-1
"Actr1b","Estrogen",1.95619345251,-1
"Acvr1","Estrogen",3.47800127203,-1
"Adcy1","Estrogen",2.35351089474,1
"Adcy6","Estrogen",2.58775363418,-1
"Adcy9","Estrogen",3.2478819979,1
"Adipor2","Estrogen",2.62332610818,-1
"Adora1","Estrogen",5.02379225883,1
"Adra2a","Estrogen",2.88820193088,1
"Akap1","Estrogen",3.62370393678,1
"Aktip","Estrogen",2.53407949165,-1
"Alad","Estrogen",2.553820232,-1
"Amd1","Estrogen",2.63283226279,1
"Amd2","Estrogen",2.63283226279,1
"Amfr","Estrogen",3.01743131812,1
"Ankmy2","Estrogen",2.85789656798,-1
"Areg","Estrogen",7.87852547479,1
"Arhgap12","Estrogen",5.79590314532,-1
"Arhgap26","Estrogen",2.4393632928,1
"Arhgap35","Estrogen",1.85229816605,-1
"Arhgef10l","Estrogen",1.59643837888,1
"Arhgef16","Estrogen",1.29992805382,-1
"Arhgef26","Estrogen",4.10017972432,1
"Arhgef38","Estrogen",1.25671726132,-1
"Arl15","Estrogen",2.57027226261,-1
"Arl3","Estrogen",3.95094805128,1
"Arl4a","Estrogen",3.77328824157,-1
"Armcx3","Estrogen",3.94993158555,1
"Armcx6","Estrogen",3.3639024049,1
"Asb13","Estrogen",6.99394259362,1
"Asb8","Estrogen",2.09146108632,-1
"Atp2a2","Estrogen",2.17759178091,1
"Atp2a3","Estrogen",2.88202583781,-1
"Atp2c2","Estrogen",2.14158225785,-1
"Atp6v0a4","Estrogen",3.62826910057,-1
"Atp6v1h","Estrogen",1.41488542432,-1
"Atp8a1","Estrogen",2.50597695902,-1
"AU040320","Estrogen",2.32288977492,-1
"B4galnt1","Estrogen",1.53548809769,1
"Bag6","Estrogen",1.47055946198,-1
"Bak1","Estrogen",3.58659631311,-1
"Bcam","Estrogen",2.56892069325,-1
"Bcas1","Estrogen",5.01731883219,-1
"Bcl2","Estrogen",1.75788481676,1
"Bcl2l1","Estrogen",2.8229470685,-1
"Bik","Estrogen",6.09669626522,-1
"Blnk","Estrogen",5.7116501005,-1
"Blvrb","Estrogen",3.39997489035,1
"Bmp7","Estrogen",2.76775520299,-1
"Bsdc1","Estrogen",1.568286474,-1
"Btg2","Estrogen",5.50473089845,-1
"C130074G19Rik","Estrogen",2.42320024043,-1
"C5ar2","Estrogen",4.7330543263,1
"Cab39","Estrogen",3.20385973993,-1
"Cab39l","Estrogen",4.12631179667,-1
"Calcr","Estrogen",5.39627356601,1
"Camk1d","Estrogen",2.26428168322,-1
"Cap2","Estrogen",5.01154709433,1
"Capn1","Estrogen",1.97306222623,-1
"Capn9","Estrogen",1.50105691226,-1
"Car12","Estrogen",8.41357762757,1
"Car8","Estrogen",2.31248918526,1
"Casp7","Estrogen",4.21943227798,1
"Casp9","Estrogen",2.43538830188,-1
"Cbx6","Estrogen",4.21865557955,-1
"Ccng2","Estrogen",7.9951845825,-1
"Cd44","Estrogen",3.87251367801,1
"Cdc14a","Estrogen",1.37418845462,1
"Cdc42se1","Estrogen",2.36337080689,-1
"Cdc6","Estrogen",6.83302740329,1
"Cdca8","Estrogen",4.63228152843,1
"Cdh3","Estrogen",3.8347425824,-1
"Cdkn2b","Estrogen",2.62675806124,-1
"Cdv3","Estrogen",2.64796417537,1
"Cdyl","Estrogen",1.84773535489,-1
"Celsr1","Estrogen",1.21385513511,1
"Celsr2","Estrogen",8.66914415272,1
"Cep135","Estrogen",3.14584280774,1
"Cep85","Estrogen",2.2080182651,1
"Cep97","Estrogen",1.92462958374,1
"Cers2","Estrogen",1.94058174045,-1
"Chd9","Estrogen",2.12806590802,1
"Chpt1","Estrogen",3.56820189991,1
"Chrna5","Estrogen",4.30534070038,1
"Chst8","Estrogen",2.52286369992,1
"Chsy1","Estrogen",4.63741309561,1
"Cldn3","Estrogen",3.22370652554,-1
"Cldn4","Estrogen",3.82821711919,-1
"Cldn9","Estrogen",2.08481449153,-1
"Clec2d","Estrogen",0.448730251606,-1
"Clec2e","Estrogen",0.448730251606,-1
"Clec2g","Estrogen",0.448730251606,-1
"Clec2h","Estrogen",0.448730251606,-1
"Clec2i","Estrogen",0.448730251606,-1
"Cnksr1","Estrogen",1.90399954659,-1
"Col4a5","Estrogen",2.83514641712,-1
"Comt","Estrogen",3.05468575187,-1
"Cops8","Estrogen",1.8382774117,1
"Coro2a","Estrogen",2.95708786722,-1
"Crkl","Estrogen",3.02911610754,1
"Cry2","Estrogen",1.85057928495,-1
"Csnk1a1","Estrogen",1.56576979115,-1
"Cspp1","Estrogen",1.89584784281,1
"Ctnnd2","Estrogen",3.55466409986,-1
"Ctr9","Estrogen",4.82318209378,1
"Cuedc1","Estrogen",2.96578621854,1
"Cxcl12","Estrogen",12.4776735289,1
"Cxxc4","Estrogen",1.77987762748,-1
"Cyp26b1","Estrogen",3.33203377899,1
"Dcaf11","Estrogen",1.94678319768,-1
"Dcaf4","Estrogen",1.88523649281,-1
"Dcp2","Estrogen",2.5012430672,-1
"Dctn2","Estrogen",1.16332318462,-1
"Ddx10","Estrogen",4.62695785919,1
"Deptor","Estrogen",7.46377846634,1
"Dgke","Estrogen",1.44035128562,1
"Dgkz","Estrogen",3.2972263815,1
"Dhx34","Estrogen",1.20066991792,1
"Dio1","Estrogen",2.59247008058,1
"Dlx2","Estrogen",2.81786632597,-1
"Dnajc2","Estrogen",2.07278379616,1
"Dnajc22","Estrogen",2.84873617848,-1
"Dram1","Estrogen",6.44814066495,-1
"Drd1","Estrogen",2.03442228162,-1
"Dscam","Estrogen",4.14288012519,1
"Dscc1","Estrogen",3.51809569435,1
"Dynlt3","Estrogen",4.06240137983,1
"Dyrk1b","Estrogen",1.79486218128,-1
"E2f6","Estrogen",4.19945612868,1
"Ech1","Estrogen",4.09148665722,-1
"Efemp1","Estrogen",3.84570484397,-1
"Efna1","Estrogen",8.80135174709,-1
"Egr3","Estrogen",16.0776973153,1
"Ehd3","Estrogen",1.58050108852,-1
"Elf1","Estrogen",3.89093762337,1
"Elf5","Estrogen",3.21644433313,-1
"Elovl2","Estrogen",8.69057624608,1
"Enc1","Estrogen",5.93073650271,-1
"Enpp1","Estrogen",2.16935098759,-1
"Ensa","Estrogen",1.94814254404,-1
"Epb41l5","Estrogen",3.43451140317,-1
"Epha7","Estrogen",2.39512090247,-1
"Ephb3","Estrogen",2.06659155504,-1
"Ephb4","Estrogen",2.42993681219,-1
"Epn3","Estrogen",3.23004261706,-1
"Eps15l1","Estrogen",3.14164436919,1
"Eps8l2","Estrogen",1.96408976262,-1
"Erbb3","Estrogen",4.88074044723,-1
"Erbb4","Estrogen",1.58902301842,-1
"Ergic3","Estrogen",1.43300677406,-1
"Erlin1","Estrogen",2.43619500759,1
"Esr1","Estrogen",1.30445244618,-1
"Etnk2","Estrogen",3.0399025372,1
"Exosc2","Estrogen",2.62949413837,1
"Fam102a","Estrogen",5.76083870514,1
"Fam110b","Estrogen",3.45832554401,-1
"Fam160b2","Estrogen",1.27790717729,-1
"Fam189a2","Estrogen",2.2963217246,1
"Fam49b","Estrogen",2.11680022283,-1
"Fam53b","Estrogen",2.20147319952,-1
"Fbp1","Estrogen",4.86455871398,-1
"Fcmr","Estrogen",4.12434983443,1
"Fez2","Estrogen",1.39882596402,-1
"Ffar2","Estrogen",3.02355535191,-1
"Fgfr1op","Estrogen",2.46840962977,1
"Fkbp4","Estrogen",8.25832988113,1
"Fkbp8","Estrogen",1.8216701342,-1
"Foxa1","Estrogen",4.37103219335,-1
"Foxc1","Estrogen",5.40388768455,1
"Frk","Estrogen",4.90037712333,1
"Fut9","Estrogen",1.82761386163,-1
"Fzd4","Estrogen",2.43690514969,-1
"Fzd7","Estrogen",7.00919144193,1
"Gab2","Estrogen",3.99142317444,1
"Galnt10","Estrogen",3.29847171517,-1
"Galnt6","Estrogen",3.34117186793,-1
"Gata3","Estrogen",6.00468746718,-1
"Gatad1","Estrogen",1.97513359376,-1
"Gfra1","Estrogen",2.37207443447,1
"Gla","Estrogen",8.44185876447,1
"Gns","Estrogen",2.52254110324,-1
"Gprc5c","Estrogen",1.74659122352,-1
"Greb1","Estrogen",17.2401728397,1
"Grhl2","Estrogen",3.30097590071,1
"Grik3","Estrogen",1.08053944061,1
"Grm4","Estrogen",1.20568556626,-1
"Gtf2ird1","Estrogen",2.77590685014,-1
"Hbs1l","Estrogen",1.48354927795,1
"Hdac11","Estrogen",1.87869548219,1
"Hdac7","Estrogen",2.03748800346,-1
"Hddc2","Estrogen",2.17446945193,1
"Hexa","Estrogen",2.07558915302,-1
"Hey2","Estrogen",11.4823694969,1
"Hoxc13","Estrogen",2.54010057375,-1
"Hsd11b2","Estrogen",4.29882899189,1
"Hspa13","Estrogen",4.97435150592,1
"Ift20","Estrogen",2.83125798175,-1
"Igfbp4","Estrogen",11.6514913965,1
"Igsf3","Estrogen",2.61728902229,-1
"Il17rb","Estrogen",11.4189859122,1
"Il17rc","Estrogen",1.54644292558,-1
"Il1r1","Estrogen",6.86624961006,-1
"Inpp4a","Estrogen",1.68002654211,-1
"Inpp5j","Estrogen",1.68288257673,-1
"Ipo5","Estrogen",2.27684364736,1
"Ippk","Estrogen",2.22106697786,1
"Iqsec1","Estrogen",2.31241499219,-1
"Ist1","Estrogen",1.89889068186,-1
"Isyna1","Estrogen",2.22435584721,1
"Itpk1","Estrogen",2.15508424608,1
"Kazald1","Estrogen",1.46379640887,-1
"Kazn","Estrogen",1.78144122584,1
"Kcnj3","Estrogen",2.98207081773,-1
"Kcnk5","Estrogen",4.65682787894,1
"Kdm5b","Estrogen",2.81448006595,-1
"Khnyn","Estrogen",2.24982913242,-1
"Klk11","Estrogen",2.12812069965,1
"L1cam","Estrogen",3.4257197637,-1
"Lama3","Estrogen",3.70741355524,1
"Lamb2","Estrogen",2.93394598688,-1
"Larp6","Estrogen",2.1069863785,-1
"Ldoc1","Estrogen",2.65530657814,-1
"Lgals8","Estrogen",3.03688745409,-1
"Lin7a","Estrogen",2.6416272364,-1
